feature,coefficient
Fractal_dimension_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-50.07101547571025
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,7823.352768290172
Fractal_dimension_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-85.16774393647165
Fractal_dimension_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-26.75732717043037
Fractal_dimension_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,26.242663585137763
Fractal_dimension_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,15177.244642321803
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c^2,30184.371478381807
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,279.3355704697861
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-4528.019348931669
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,111.69760605489546
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,18.84573651720032
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-9.65936551015293
Fractal_dimension_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,4869.728422812978
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c^2,0.8443995293420983
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,499.04705018579887
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-1.3235800321483495
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,1.2538054626183168
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.7297855030938649
Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-482.4294537213749
Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c^2,13579.622684450324
