feature,coefficient
Average_width_zone_c^2 Artery_Distance_tortuosity_zone_c,-0.0006657280855506542
Average_width_zone_c^2 Vein_Fractal_dimension_zone_c,-0.11776037458639621
Average_width_zone_c^2 Vein_Distance_tortuosity_zone_c,-7.751410112177837e-05
Average_width_zone_c^2 CRAE_Knudtson_zone_c,0.00034330366770518594
Average_width_zone_c^2 CRVE_Knudtson_zone_c,-0.0005989619585307082
Average_width_zone_c^2 AVR_Knudtson_zone_c,-0.2827531384736517
Average_width_zone_c Distance_tortuosity_zone_c^2,0.021509419809376595
Average_width_zone_c Distance_tortuosity_zone_c Tortuosity_density_zone_c,1.402308271213684
Average_width_zone_c Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c,2.1813497503432444
Average_width_zone_c Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c,-0.010239214796001761
Average_width_zone_c Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,2.048785026156793
Average_width_zone_c Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,0.008888424047654553
Average_width_zone_c Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.03032256149344903
Average_width_zone_c Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.013312959246832179
Average_width_zone_c Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-7.855024026141152
Average_width_zone_c Tortuosity_density_zone_c^2,-3.8629824755599635
Average_width_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,6.274767580389156
Average_width_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.5055265364629236
Average_width_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,39.51405762050551
Average_width_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-0.22153546388588552
Average_width_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,-0.420022426460946
Average_width_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,0.21037047754089144
Average_width_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,128.85170469239114
Average_width_zone_c Artery_Fractal_dimension_zone_c^2,73.13415670333498
Average_width_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-1.000310231870941
