feature,coefficient
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,0.2636032872887881
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,0.0005477693994251354
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,0.0007398209735782757
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,-0.000417912699020917
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,-0.16692556991092095
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,-1.6069283245200034
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-4.123838343361327
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,-0.017577044272898523
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-4.896389290675292
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,-0.001101671218240563
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.019084140918492754
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.01014239220564006
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-4.964004260700437
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,5.112432614888897
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,0.016160240334467835
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,10.342489284121049
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,0.06270798811075662
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.015965567198756303
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,0.009654586267589638
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,6.339722341155153
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,0.00014563143970036663
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.09822399581752195
