feature,coefficient
Vessel_density_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,1.1521242220287005
Vessel_density_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-1.3312571024170958
Vessel_density_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,104.85331769059438
Vessel_density_zone_c Artery_Fractal_dimension_zone_c^2,138.44316487327154
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,45.74524382352551
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-41.69944274637835
Vessel_density_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,65.24414427625611
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.14691836638245062
Vessel_density_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,3.2631487145798057
Vessel_density_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,89.2619340006522
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c^2,0.24630371253350106
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,40.703828105502886
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c Vein_Distance_tortuosity_zone_c,-0.2887160013971105
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.185413502662986
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.17798453929392372
Vessel_density_zone_c Artery_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,71.04314610771532
Vessel_density_zone_c Vein_Fractal_dimension_zone_c^2,-412.33018193281544
Vessel_density_zone_c Vein_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,22.149329129947215
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,2.7814051976791987
Vessel_density_zone_c Vein_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,5.366780363003693
Vessel_density_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,-162.63808318132473
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c^2,0.40635371304027473
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,-0.7990023926514043
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,0.4001420687226047
Vessel_density_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,178.85485449143596
Vessel_density_zone_c CRAE_Knudtson_zone_c^2,-0.011719734808487647
