feature,coefficient
Average_width_zone_c Vein_Fractal_dimension_zone_c AVR_Knudtson_zone_c,2.03418885189093
Average_width_zone_c Vein_Distance_tortuosity_zone_c^2,6.216668791125812e-05
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRAE_Knudtson_zone_c,0.0003485689326936381
Average_width_zone_c Vein_Distance_tortuosity_zone_c CRVE_Knudtson_zone_c,-0.0002566223672886281
Average_width_zone_c Vein_Distance_tortuosity_zone_c AVR_Knudtson_zone_c,-0.11520850232208413
Average_width_zone_c CRAE_Knudtson_zone_c^2,-0.00010345437704017968
Average_width_zone_c CRAE_Knudtson_zone_c CRVE_Knudtson_zone_c,0.00011532481170206665
Average_width_zone_c CRAE_Knudtson_zone_c AVR_Knudtson_zone_c,0.055031677358611475
Average_width_zone_c CRVE_Knudtson_zone_c^2,-3.2587611244139225e-05
Average_width_zone_c CRVE_Knudtson_zone_c AVR_Knudtson_zone_c,-0.04815593285390918
Average_width_zone_c AVR_Knudtson_zone_c^2,-7.182814461322047
Distance_tortuosity_zone_c^3,-0.0016742638114957131
Distance_tortuosity_zone_c^2 Tortuosity_density_zone_c,-0.1207809041659465
Distance_tortuosity_zone_c^2 Artery_Fractal_dimension_zone_c,0.22732617634454189
Distance_tortuosity_zone_c^2 Artery_Distance_tortuosity_zone_c,0.0013420132677106622
Distance_tortuosity_zone_c^2 Vein_Fractal_dimension_zone_c,0.04411741067122932
Distance_tortuosity_zone_c^2 Vein_Distance_tortuosity_zone_c,0.0026709105928581778
Distance_tortuosity_zone_c^2 CRAE_Knudtson_zone_c,-0.0015927079617910067
Distance_tortuosity_zone_c^2 CRVE_Knudtson_zone_c,0.0011333412027738632
Distance_tortuosity_zone_c^2 AVR_Knudtson_zone_c,0.4377946834933262
Distance_tortuosity_zone_c Tortuosity_density_zone_c^2,1.3478841551380063
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Fractal_dimension_zone_c,-9.067449665380824
Distance_tortuosity_zone_c Tortuosity_density_zone_c Artery_Distance_tortuosity_zone_c,0.01914068427212612
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Fractal_dimension_zone_c,-0.5041255081730857
Distance_tortuosity_zone_c Tortuosity_density_zone_c Vein_Distance_tortuosity_zone_c,0.03647775250110269
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRAE_Knudtson_zone_c,0.04487108267763895
Distance_tortuosity_zone_c Tortuosity_density_zone_c CRVE_Knudtson_zone_c,-0.02919566561132725
Distance_tortuosity_zone_c Tortuosity_density_zone_c AVR_Knudtson_zone_c,-13.485786934470804
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c^2,-1.729757661486712
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Artery_Distance_tortuosity_zone_c,-0.09904715650627427
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Fractal_dimension_zone_c,-2.4145235154190843
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c Vein_Distance_tortuosity_zone_c,-0.23376242342618747
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRAE_Knudtson_zone_c,-0.004380469763728856
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c CRVE_Knudtson_zone_c,-0.0039294592388356975
Distance_tortuosity_zone_c Artery_Fractal_dimension_zone_c AVR_Knudtson_zone_c,2.229771290994484
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c^2,-0.0007435551818799624
Distance_tortuosity_zone_c Artery_Distance_tortuosity_zone_c Vein_Fractal_dimension_zone_c,-0.07009761587575758
